user_id,business_id,date,stars
PemAGpIKTHpBVRaRkDwJKQ,qqs7LP4TXAoOrSlaKRfz3A,2015/10/31 22:03,4
RQlnSCjuqMnhR3Qk6j4KoA,RRw9I8pHt5PzgYGT2QeODw,2010/6/17 18:13,3
8OeTLey-p-WaL9ErNEci1Q,ebEP_MZngIWKH0Ixobcqhg,2013/4/28 21:35,4
9pNcdrQLWWrX0vEGGJlEbg,3KFWuiz8lla9SospgQn6Yg,2017/12/5 18:18,5
i3bLA4sEdFk8j3Pq6tx8wQ,SAIrNOB4PtDA4gziNCucwg,2013/2/1 22:19,4
xiaJ1lug7dz3EjwF03FlrA,fR2v1bU-3jbWVJ0UuMmeHw,2018/8/5 23:28,5
8dxkcmAXY4ttrVFD1GhbdQ,0qSKZhVC_BHPuKro4QGWJw,2017/7/7 4:12,4
4cZ3f3i0Slv2W9mLN_VZBw,tUFMDX155FxhNX3sQb2dDQ,2016/2/27 21:33,4
KxRf-umHzdz5noKH5Cg6Mg,ysv6yhVYOoH9Pf7PlMyD0g,2016/12/19 3:00,3
leY7FqJ3NKPzpM5awAQ2-Q,qE7fsNN6JR4QirojnMJVCQ,2015/9/28 7:01,1
KGsXnYHvYddGaL_jyl0DMQ,8Zqh2jwtncA3N4fWEMTvZQ,2009/8/16 17:36,4
60hsRVLj-JTlZETg3JX9Sw,0CB7YB1qRSWLQvMbHw3Fmw,2016/10/7 20:53,4
8XKSiMpMxgdwI3qjuqmXFg,SueEpC916vd8Lo3Lyl9_pQ,2014/10/22 4:48,2
0UI9KTPdtkwl9lMdMT-Sgg,SurnOSM2bVVN4-Js3G23RQ,2008/1/27 0:29,5
ZUnmsVs1Vdp9_UtG41u7mw,NF0H-HFJOK6R8fkhYkFuzw,2018/11/12 23:33,4
DK57YibC5ShBmqQl97CKog,GdgGAINCqMXqcuKd2nKEBg,2012/7/21 10:23,5
pN6pzJR6mK7549M0azoaxg,iCQpiavjjPzJ5_3gPD5Ebg,2012/8/26 21:59,3
0uEqdNTVj-I7zM83bbcgsg,t-o_Sraneime4DDhWrQRBA,2011/12/27 18:06,4
hZfzVrhsCQ9JDAb2jYoJNQ,odyYR1Bg2bqmp1kVlm8OYw,2011/7/26 22:24,5
sAOdKC09kMqFfnVCrJRWvQ,ngs16C2M_uTq2zXamltHVw,2018/5/27 2:47,4
JQIZhoQB-Tg9hdBEj90m4g,lmxA0dJM0XsPCIHPXhEQ-g,2017/1/2 22:43,5
T8LqkYbwMPZmvXSsUfN8sQ,UBQRhqRMW4Sk7kSZvZ1iAQ,2012/12/13 18:24,4
keBv05MsMFBd0Hu98vXThQ,cMAv53bpH7b32IYgQwCXLA,2018/10/23 21:16,5
CZs1Eq7t1fqpXV1yox-CVg,hIUKufhwR6Ifn7bi0-phLA,2015/6/15 6:54,5
AAbUJQ6TIhRnlJOfpy_emA,VSX3ixrqQFwwGBUf15s0EQ,2019/7/31 3:16,5
7weuSPSSqYLUFga6IYP4pg,_eDVVS8wwXcdllaW6nfLyg,2018/5/23 22:56,4
Ksp1e9Dw0Jcog_ZBD3-45g,_Ad2ZKhUl-krJFpaZ1FI8g,2018/12/6 21:11,3
ahwwAXJ_qwGmuRjTOHHMWg,TkEMlu88OZn9TKZyeY9CJg,2013/9/26 2:41,5
ERcsc0YO5CCUbkC8EV2INg,IhNASEZ3XnBHmuuVnWdIwA,2017/10/19 3:43,5
LQG9wFTmscbAATp8QWj1hg,XCxxPZ3Lu5mwmIo7IQRf1g,2013/5/27 15:38,3
oEvsA_IvL0yRyI7d4lT-IA,ujHiaprwCQ5ewziu0Vi9rw,2010/9/8 18:54,2
JXHrhT72U6sZJQSkFfNzjw,iCQpiavjjPzJ5_3gPD5Ebg,2015/5/6 18:24,4
8e2KqFt1W67MA3ah09IYbw,D6K3VT6S8FwFm4u5uN8T8g,2018/1/20 21:13,4
niKu4se6xtf-ctlm0udr1w,pKiSzUlBBRNEdTML24piXA,2012/11/9 18:08,4
s2o_JsABvrZVm_T03qrBUw,eoyvbnRYQe-z85e8Rc6vAg,2012/7/4 8:36,4
xPSXDnjJ_oXoVSlkvmDItA,Zvnm7o2eMaYAEHS8YRn_EQ,2017/3/30 22:56,4
Vqp0dpug9Db-kFHO3PkAaQ,SjgeuBlgKER9yegpoxT99w,2017/8/14 3:15,5
W4ZuWztx47aiksyYPUMYDw,S37sKRRfkhFZRpxaYzWo_A,2017/12/3 15:30,4
khyig4aF00tZsTYw4F4GLg,RMt2bLmZQw6tcY0YFYDgmg,2010/8/7 22:32,5
7AKWPQLa4QxKOVE_FBRtUA,7xXaO9deBDh_dd0JQjA-Qg,2017/2/10 1:13,2
bN25cOkFDluT1NjMNkWqAQ,#NAME?,2011/5/9 10:05,3
w9WmBotuUdQlmuLa3XUkFQ,saQQmDQQJ14BVkm_sg53UA,2016/4/14 19:58,5
kbfpED-6FURIsNlsAXqc2g,dnBQZpWTyJzTe0QJf7YK5w,2016/12/3 4:22,5
Dgk0Wdoh7HPjhKQEPBU_jQ,YzlgswAwmpkMQifS3-YQTw,2017/9/12 0:21,4
QJMOgjRYeogK43kyfX6PKw,5CJL_2-XwCGBmOav4mFdYg,2013/5/1 5:46,4
n0r_0HkCFaC175vXtIVcaQ,axnI-1l2a_kydvL12-toIQ,2016/6/10 1:06,5
0Md3sO3sRR3GE4eQLtqZbw,JyxHvtj-syke7m9rbza7mA,2016/8/27 3:47,2
jUZW1alRK8QvdZ-pH1OquQ,HQcel0uvg7N7KfhHJChfSQ,2014/1/23 19:45,4
0911xXCgLexupPGkDJusLQ,RhEvP5flF6KoPriMHmVYGg,2019/1/13 17:32,5
m7z-tX6XDZ27xGhGjnI21w,9Eghhu_LzEJgDKNgisf3rg,2016/2/18 5:11,2
ehAvwDt4Fpsz9KPordu5lA,hIUKufhwR6Ifn7bi0-phLA,2017/10/11 16:44,5
PFENoZUD77aioJGrnllIKA,vyQD-pu9jFKRXWI9tt16_Q,2015/11/23 11:31,4
V-BbqKqO8anwplGRx9Q5aQ,zU9w_xRlQSRIYXxGo-HSOA,2017/9/18 12:00,3
Gab1_sLsjJLAJojoFd-d-g,DB9BRdu7is0AK1DvcuKlcw,2015/9/29 17:26,3
mFHbNX5qhG5CREr9PqQqGQ,Kbbm6Vd5UdbP10dwjBghRw,2018/1/7 22:56,4
AL4hosjTZzsLt99egmBszA,Os1n1_idfw9vv9kwULGJnQ,2011/12/23 9:54,4
wXZS42D0L8hoCiSh2Krc_A,P8uECqGqXWTwEndkh-6bQw,2015/2/18 1:39,4
79D7HDjpw0iZq6iu52vsSg,PeAVCjePbJ54UYZ5l4iV7Q,2015/2/23 18:27,5
pZ6P_1V-bTSoYG1fg1TXzw,9fTDeI6mApFX52qYJ8z0mw,2015/8/6 5:40,5
77lef7kKkoOVupY-7AmieQ,S1N5-ZXwR4fUIPs6dLnBYQ,2011/10/8 5:57,1
1_oU3pAMIRhMlLO8X36x8w,zRqi6L1u-YmmVAHjeUbGMQ,2014/12/29 2:56,4
cg_GpiWsO0xKbk1864eKaA,xlXwxfiUD4bgJFKUYwkzOg,2018/9/15 2:44,4
ACwN3HGetqPVhAgGKzdnsA,fZM_o3kKZ9mR-1pvBeow8A,2012/2/19 22:15,4
TdYKJgSgY2GF_YJnwsi5yQ,QdXg79fKbFLEPePPnL02Fw,2013/2/2 8:43,4
gakhurT9xcjCdPCBY541Gg,j5nPiTwWEFr-VsePew7Sjg,2014/4/8 7:14,3
ELcQDlf69kb-ihJfxZyL0A,bxRFIGAcYREvDBT3Nw3Vaw,2014/9/16 18:42,4
PGeiszoVusiv0wTHVdWklA,q5xrVJ4kivx_yEfJeOKNYQ,2017/7/9 10:38,3
O9pMFJSPg80YVzpMfNikxw,aKcqKNcbwNydCBnvAA4TeQ,2019/10/25 5:46,5
oeAhRa8yFa9jtrhaHnOyxQ,_eDVVS8wwXcdllaW6nfLyg,2018/10/23 15:44,4
sCelgwFoaNLMC_A7Y8usCw,RhEvP5flF6KoPriMHmVYGg,2017/6/17 6:38,5
bLbSNkLggFnqwNNzzq-Ijw,2iTsRqUsPGRH1li1WVRvKQ,2014/10/8 5:02,4
EC5nxNCWCmjHg1F14WrlxQ,i9D9xPBV0gR1Ja9kbY4NCw,2016/5/28 16:32,1
cQU8IWVEJYcklBJbW9CzdQ,iCQpiavjjPzJ5_3gPD5Ebg,2015/5/22 4:56,4
ocB1WhramMTkICc5sZ1bUQ,J5ebC7fKqrSF8KuS8d6hgw,2010/8/25 18:17,5
a85qPvr6L63PF0v9Zs8ZAg,Az_60nNuh1FH8Ds8oasZjw,2015/12/29 5:43,5
0911xXCgLexupPGkDJusLQ,Gt4z3AylNTsEPDkzkaC7HA,2018/6/16 20:30,5
7Oe6ikklTjVBbEFw9emLcA,IZNhxNgoIQL4tt0Ync8g4Q,2014/11/11 4:02,4
kDGhswMrYIOaFJAViW_nCA,DOPUavsTUzTcpn3PrK5tUw,2012/6/27 6:24,4
tH0uKD-vNwMoEc3Xk3Cbdg,5Dccw539NNtnyCgTu5ed5A,2014/7/12 21:45,1
renPzRDqMZpMaHiCD_e1_A,dEAk-gE-5Q95a7p91gNn8A,2017/4/3 14:09,3
1ghFOCMBpo2bGaWu_c1tcg,ZvtELJTUOh0yRrPxyyiakQ,2014/6/25 21:08,3
SxMBY64n31UHPjxzIastUg,#NAME?,2010/4/11 17:23,4
BQkC6RneYfvfG6wRe0hsvQ,DqcD3YflYhArFsC4KVUnOw,2014/6/23 18:09,4
UYcmGbelzRa0Q6JqzLoguw,YXohNvMTCmGhFMSQsDZq1g,2015/11/23 2:49,4
jo8vV5iUZLHp617cTKZ7mA,5_ymZOB8eIfi6nzzL5-SbQ,2011/4/8 21:05,5
M4tyqwsqBRXKAasRrFAD7w,HhVmDybpU7L50Kb5A0jXTg,2015/2/19 6:15,3
XOk0Wx1X2qzK5GQq05Aaww,67zCgILB2h6JoSvFabVe7g,2017/8/5 23:29,5
l--K3xQWVqs93iFhAoEYag,XsSgv3vBOyOBXn3Co8EVIg,2018/12/12 14:55,5
RQlnSCjuqMnhR3Qk6j4KoA,ypfFfR3-PbtoslIhohNstw,2012/1/8 6:32,5
q5FQmuXxzPEsvEtA_Mvd1w,wZukjLaf1V2dLRQap_Zriw,2013/7/21 10:22,4
0IwZb1ePNpSVYcCdMtGoQw,ttuEwktrkmh3TUlSFPZqAA,2016/10/22 0:48,4
HhVNG_1NOEyxfxudd6TSCg,WKPnq7NYw4IV5IG2smpd1Q,2007/3/20 21:03,4
Ao-6FYE29-I8WwPg67806A,Bo9uuPiAsq_z02eb87N41g,2018/10/31 21:15,3
3nIuSCZk5f_2WWYMLN7h3w,VsewHMsfj1Mgsl2i_hio7w,2015/6/23 2:52,4
zSwb7qNpSgU3ekHMpiHsOA,uKKNw68mZZaa1jcyszEbyA,2014/3/23 2:06,3
WXlxViTwXHPBvhioljN9PQ,8YG7PRoZuHeKii0rtNvJFQ,2014/5/21 15:03,4
8HCEPF0IflyB690Q745fKg,M8Pl5qAmmrODfHeX6GOjsw,2010/4/25 6:35,1
zwhty_ZmxbHAHoDfMjNbag,mUVAMNN7BCQ9HGA9w_7C1g,2016/11/7 0:24,5
s2o_JsABvrZVm_T03qrBUw,eJCDUkFa7wl-BHYKZzaTMQ,2011/10/8 19:08,3
3cC726zwgerKNNasnidAww,1d6c6Q2j2jwVzBfX_dLHlg,2010/8/9 22:46,4
SCo1UBoeN3bhRMkSYuiX1A,0PFf3RKtDQyHnrdcPo8zMQ,2014/2/6 2:03,4
LwVUO_5jjHuJRhvl6hlHVg,XXW_OFaYQkkGOGniujZFHg,2014/5/15 23:42,1
HK-TlD0yVA_tpTXZxfzu2w,hHe1mFDxxrtejXHfiysJJg,2014/2/3 0:13,1
eZeBuiVZWT7u3SktO7mv9w,#NAME?,2018/6/14 19:14,2
6pzA8EDhHgW3A5-rBObhBA,zpoZ6WyQUYff18-z4ZU1mA,2016/11/1 19:18,5
8NPnK5h5Te91Ot6nbX9a5g,uuGL8diLlHfeUeFuod3F-w,2018/6/13 16:19,4
Thc2zV-K-KLcvJn3fMPdqQ,vZLAmpN-hTI3GCT9hlHVUA,2017/1/2 16:15,4
0Md3sO3sRR3GE4eQLtqZbw,upB0RQl-l529IVwgOpwOQQ,2018/1/8 6:57,3
fgkJ6KUlrmbKyLDQervxsw,iRwT2pBa87Y54q8nqfNAzw,2018/3/7 19:21,4
cMEtAiW60I5wE_vLfTxoJQ,o597EK6uvR5RuPMZEwYCUg,2015/7/1 0:54,3
oeAhRa8yFa9jtrhaHnOyxQ,2iTsRqUsPGRH1li1WVRvKQ,2014/12/9 15:48,4
1iQGOcmSxO2pX5gW9uJevw,OK0ba4X5seibH8oMWh4bhw,2014/7/9 21:14,3
W4ZuWztx47aiksyYPUMYDw,nn4ZkIZTCd7jJhxs-P9tHA,2015/12/31 11:51,4
BMd9p4g8BSJDhrDi3SZE1w,d10IxZPirVJlOSpdRZJczA,2014/8/5 2:59,4
TOrRfYRFuxx0k9HH7OC6pQ,c-NXKTJ0jrrusTPxJAUwvA,2019/10/12 4:42,4
UyuWAvDcLp4zU1Wfc1PNXg,OY0-hYJ2q6WiAqhYnCZZ0w,2012/11/17 20:31,4
ju5QIg3E6QbcZhtG-gF6Qw,5xdKUuu4DbJ71KGbwRXfFg,2016/10/24 23:27,4
_ijx1PqANQVFLGNWCibdig,LNGBEEelQx4zbfWnlc66cw,2011/2/23 6:17,4
yH3Jyu5vRTAJ8uMAD2bLGQ,RhEvP5flF6KoPriMHmVYGg,2016/1/27 5:31,4
byV70bKT87SHgN0uRtow6w,pJGfdoRYWqBU1aVfxWvThA,2018/5/16 20:41,4
3h3qmd0qgTA_-hnlcCodFw,#NAME?,2012/11/26 3:19,4
IZKX8BHHjS8YwHIVi9KJ2g,mm0qwYzOilFNVV2us5_8Rg,2018/9/13 15:34,5
Y76nS3L426UCz7N_1pUfUQ,Yo8ODT7aFMM2xKUd1yaBVw,2016/7/12 22:19,5
rKkpHJkJ27xOwnhy_bMkvA,EQ7PtG9GzraQ7kYi0j8geg,2013/6/5 6:22,5
0ygWZ_gXF8qTm0bY95JJqA,HpRsWkYHu-pumsZ4O_Linw,2017/12/15 20:41,1
9PODl32fViCXhN4NxBdGPQ,FAiZp6pLY5l9JITMQPASbg,2017/11/8 8:49,4
8DX3pBJt96HqRxV8ACLdYA,nzV7HlERvD_v1DEfL_oiGQ,2011/2/24 18:00,4
vPOkQJKahhR13LQ2ElSFGg,DVvPQv1t08kusnnoMVhW-g,2012/12/31 17:12,4
7C4B2Skmh4X9f8xJDo9O4w,p0mrAI9F5obInFizyfc_0A,2018/11/4 3:21,5
LvLaYXjvzdrPDXC3Zv3XoA,JyxHvtj-syke7m9rbza7mA,2016/7/1 5:44,2
HPtjvIrhzAUkKsiVkeT4MA,M8Pl5qAmmrODfHeX6GOjsw,2017/11/25 0:06,5
rt3PC7WCgCKsoufmQJELfw,jrE4M9HlYp2AZZ7iQCSIRw,2007/2/7 0:55,3
wdeWt5VqTW26PAeQsVg73g,8I2XBrjf4rOEWx7pnKpVeg,2016/11/2 20:32,4
0KueQxXgax9GlbZ0UNaGlg,odyYR1Bg2bqmp1kVlm8OYw,2015/3/24 23:29,5
eh9uc8xHYR9-rki7fWggQQ,8wt-saX_qXaqVCXQHc5qXw,2015/10/20 20:59,3
_UczakmbJlCal7mCXuq7og,ByThTA6BEp9b6kEDt4RYTA,2018/1/20 4:32,4
JaqcCU3nxReTW2cBLHounA,KkmPDIWzvwbBpyqOHT6pcQ,2016/12/26 20:02,3
LDu8Kn3k1CZHY5sEq3bLPQ,czyhvf93Txsfxdxqcm16mA,2017/7/5 2:34,4
Xb4aKpOlHkp9dmgTa__Q4g,qNYLt8zizn--wEpT1KILfw,2015/3/6 7:11,5
deL6e_z9xqZTIODKqnvRXQ,P8uECqGqXWTwEndkh-6bQw,2016/11/24 6:56,5
a3yOeL5b0lzbo1ORHF2yHg,wkKlpSx3OcoGJiv7p8VZzw,2017/8/7 1:22,3
gVQadQoIWEqzDuRcrek2Qw,D_24gRsnae7guxJE8gLgtw,2018/9/28 3:37,5
rypcWiSNGM0suWsiSLh9xA,SAIrNOB4PtDA4gziNCucwg,2015/4/24 21:09,5
d_TBs6J3twMy9GChqUEXkg,wxYpbaR3zQuMhgSbUym_xw,2013/8/19 13:48,5
ldqh2aWLTW6D2RHDCj_2TA,DHUAQ4pzH9KKzGZDm1jZLg,2014/12/15 7:11,3
qQecSd0lynfB4g-LPa9JCw,Em0MDcxhSYZm7JVpR6WyJA,2008/4/30 0:45,4
YJYFsF4z-C2qODH5HnGXiw,pdx_SEbQBfpWqLZbk-lZnQ,2013/9/10 1:28,3
tH0uKD-vNwMoEc3Xk3Cbdg,elqbBhBfElMNSrjFqW3now,2012/8/17 3:07,4
LRki_2GO-IGTh-3IBOBOMg,0PFf3RKtDQyHnrdcPo8zMQ,2015/11/29 21:17,2
8fsZcLADFrPTbGrFqMACpg,gJd1jOcl5FdqY020Q19n6Q,2015/5/30 20:34,5
rKkpHJkJ27xOwnhy_bMkvA,lwxYmWqjmEZ0ukCsXC9Pfg,2017/9/8 22:15,4
ywEB0MB_2U11NIGPs35pew,Rj-7ymdw8aNZBRqGRAjR3Q,2015/4/20 18:49,3
kDGhswMrYIOaFJAViW_nCA,sHsjBV5_kuuC2aU2PuSlUg,2015/11/8 22:13,3
Q7IoE5m2heQKThuVq3SYFA,XkvvUNCmLIvOts0OftXegw,2012/2/29 23:01,4
Yj8RWbYG3b7VGHlRvkomkA,XwQ6lQro2FKvtD0YAUeOAA,2019/4/13 7:25,4
Wi0VgIrbb8vqU6weyVw6tg,ZFyJ83LJkkO1dP82kzXKNg,2012/7/2 2:52,4
whINg-cC-FiAv_ATDGMDTg,gjCmXkMNVE0JSk8puUwv6g,2018/2/5 3:39,4
3nDUQBjKyVor5wV0reJChg,0pIhgokp0NeM9h8oQQULOg,2013/3/28 15:50,4
Hd6pD2G26ObK3gtvdhyHGg,I6EDDi4-Eq_XlFghcDCUhw,2016/5/15 19:10,5
a85qPvr6L63PF0v9Zs8ZAg,zK3s8x6B6KXSe4BOa407Vw,2019/8/11 8:29,5
veqfgg2AkKs_L70fx1Quag,ax4ztJvW28xgGvI0OPqGcQ,2015/6/14 12:49,1
PRJMe-RgFnCEhyy7tf3DmQ,QNfh79NwsNnl-AngRhg2ww,2017/10/8 0:32,3
lQGJcwX105k17081f6pulg,UMqfeCItzQ2glr4d9apGlA,2014/2/26 0:25,4
5jz-BicrPZGCp-Mi-oBRUw,67X6JB3kvZ2B_p8pucgNXA,2016/4/7 0:09,4
njUgJcn8ZN0BdZdNEswRwA,wuQDMDlqM17jQNo0lYQZ7g,2015/9/17 4:02,5
aD263WOD4RShoqgvVhcKqQ,gx2yPrOJSwF1ApJYdGBWIw,2014/9/6 22:51,4
bLbSNkLggFnqwNNzzq-Ijw,#NAME?,2013/8/22 5:50,3
PKEzKWv_FktMm2mGPjwd0Q,7wHLFohwCw8l6WS-feLjeg,2015/4/25 22:24,5
#NAME?,OVTZNSkSfbl3gVB9XQIJfw,2009/7/8 18:12,3
L8P5OWO1Jh4B2HLa1Fnbng,5zDP3Y2hdh6GJL9DVbQ2KA,2011/11/9 18:04,2
Xb4aKpOlHkp9dmgTa__Q4g,fQt9QVAZM9PM0wFDdROvWw,2014/10/29 10:58,3
YfvMjY-G6y86Ov2tS5Txww,fyJAqmweGm8VXnpU4CWGNw,2013/7/5 19:12,4
2-XLTj0Cfd81_XlmHo02Aw,EEGajOchS2BIZNvJcPK3uw,2018/8/1 15:50,5
80qYPp6Fk_jmO3334DKGGg,YCm7wypibp04buWh-jRRpg,2017/2/13 4:38,2
86RJ2VAQoUypqdf7ZEpEXg,RrCgc8eAKbHu-2IpQXg6Rw,2016/1/13 17:33,5
JB4_tH5U_oN7Xl3MA4aeHw,sNVGdeOPeitJ3OWUQBINzQ,2016/2/6 22:49,4
8Ae52apMLbD3jhHcaQ_Zzw,v_yCY6NCwxCPIsNZR80UfQ,2019/2/15 4:17,5
hkSiQAfl6w3882JJQzRTlQ,IWKtGvVg4hqc9rWHjW8KoA,2011/4/6 23:13,4
RUn2C1UgxiY1enPzYG5OyQ,5A_sjC9ULLt4UkDNtr9dkw,2016/7/25 22:04,4
NWuFF7-HjYE9dvt_xGbEhw,5LNZ67Yw9RD6nf4_UhXOjw,2012/2/3 19:52,5
u_wqt9RshdZsoj8ikLqoEQ,KYasaF1nov1bn7phfSgWeg,2014/5/6 21:29,4
TdYKJgSgY2GF_YJnwsi5yQ,4oxLboB6UEcBxRwEjMrXag,2014/10/21 10:42,4
avmRUkWovTsaDqKiNKdivQ,KkmPDIWzvwbBpyqOHT6pcQ,2013/6/24 4:32,4
Olo_x4fV1sFBtlj6COf9Wg,#NAME?,2016/3/26 7:35,5
j_j4DLfvNkhCRNWC0VBS9g,RTegy5CUBpMK65pr8UeDgA,2012/9/2 14:47,4
iDlkZO2iILS8Jwfdy7DP9A,JmI9nslLD7KZqRr__Bg6NQ,2011/1/31 17:05,4
C2C0GPKvzWWnP57Os9eQ0w,RhEvP5flF6KoPriMHmVYGg,2010/3/5 16:51,4
leyNDNVu09Ldbg5ujPWMhQ,EUWBT5GDxPC95w9itZ1EHw,2017/8/28 3:41,3
kmE8w5Y785eZmodsx0V6Ag,8olG8J91NG_QU92WHG5QfA,2011/2/23 0:09,5
mR0N5-ypFf2lFZn8SJ-cUw,ZCzey5aPhd7jYIoHsUfjmQ,2018/7/18 0:57,5
C2C0GPKvzWWnP57Os9eQ0w,zoODlH40edpJYLPLkHilNA,2013/5/17 4:48,5
bhJ6ivAuSpgXP4JiKWjSZQ,sJNcipFYElitBrtiJx0ezQ,2015/2/3 1:44,3
oDyEexUT09e3XhxIp0-Wxg,BH9z7IJ4zydAqgwsbqoVZQ,2013/3/11 17:56,5
uc9ITBuspRFkl-S3Bo90dg,YVd2yYNjpiFg2s4ToMRmPA,2017/3/23 5:33,3
YMgZqBUAddmFErxLtCfK_w,hoskgfXQRZXc9HV48nVFvg,2016/10/14 20:49,4
U4INQZOPSUaj8hMjLlZ3KA,QCCVxVRt1amqv0AaEWSKkg,2018/1/16 14:53,5
eZfHm0qI8A_HfvXScwIYsg,HGhXbgeMEcg1cIZwxyNDeg,2015/11/9 20:49,4
TVkU2gHhe05v_lgsE_NccA,UESdOMLsXn_7WcwOZt7I3A,2011/10/5 18:07,4
JesJ-LaNfr3pKhL7gWhDrw,jCzrbfboRc3D-9_Gr0Wm9w,2015/8/28 14:16,5
VVm-TFCpi9M1-k8ED0l1eA,RqOgBMpKYdsEOmBVmFXe3g,2018/3/7 23:21,4
M9rRM6Eo5YbKLKMG5QiIPA,Wb6Q0YVcNghQ2w20hUYRoA,2017/2/5 21:55,3
jwctwzboGhQmtC50Juxa9A,wxL9wgxLeuMMfI6SAXIzJw,2018/8/13 16:36,5
7dnh9OrD8LekBwvachGH5Q,dcqHjnmKPDdOseYEo6SdAw,2014/2/15 3:11,3
QGX5wOzqUxnfd8sePiNQWA,Mul_BVwcnhqmp2h_7QFepQ,2013/8/18 20:17,4
TdYKJgSgY2GF_YJnwsi5yQ,w12x7UBSSRsdbp3ZqguG3Q,2013/3/13 6:38,2
uHZxYHgjxhXY7PS6g2rFsA,RPO5ISR18Xllgk9ahdPepA,2011/5/8 1:28,5
j7Ew20Kh33lFEaUXW1rGNw,NY80DkkCfEl198JmwtO4pA,2016/11/18 23:20,2
Tsm8VraTp5OGyVALtUiCeQ,ndXuzuD4BpNIrm1I0nTsww,2012/5/31 20:15,4
KbwOwQZTOfrtaeJdmucALQ,UT6L3b7Zll_nvRidijiDSA,2013/7/8 10:20,4
Ksp1e9Dw0Jcog_ZBD3-45g,UPIYuRaZvknINOd1w8kqRQ,2010/11/6 4:41,5
qeemN4slMyao8ZE6Pc9Iww,Jur1iiejUFw_YCkfDfy1gQ,2015/5/17 14:56,4
3hWJxx8-gMutgaKY2T7IKQ,km5aBHRss5ir_B0jvEErzQ,2016/8/21 23:31,1
wxQCLMnuVYbdtmQCc2ryZg,CVKOPzBVOj3_apFUmZ9ZWw,2017/11/8 22:32,3
M-xJMhi-HphpWaD2992K3A,bSY97kgQpJ5BrpgW40V1qg,2013/3/3 2:21,5
4d13xAX2jp2EbGF8I9eZZw,kImf4ivgHInr7kTTJWaVhg,2018/7/16 0:46,4
MaxlLd0HZmCtdZ3yJ9pyJQ,uUEKndnFbHD8mVkGiirtpA,2011/5/9 5:05,4
4cZ3f3i0Slv2W9mLN_VZBw,5DDumAHRKumv3gZiPKW6iw,2014/3/22 20:22,5
xNKjIktegMyHVSXFznJTRg,Ec9CBmL3285XkeHaNp-bSQ,2017/11/9 20:57,5
LNPyE5X1K5B_flcTCH9StQ,pRmb8_tAP5y4YPt_viL07g,2015/9/15 5:39,5
xNKjIktegMyHVSXFznJTRg,jO3ikdNbF_TGGv87izTkEg,2011/9/4 21:37,1
JaqcCU3nxReTW2cBLHounA,pJGfdoRYWqBU1aVfxWvThA,2016/6/14 0:54,3
oeAhRa8yFa9jtrhaHnOyxQ,beuVp5CZxCdNvQIIPBS2rw,2016/9/7 16:16,4
M9rRM6Eo5YbKLKMG5QiIPA,ArmAaGCdCVAlkhdtaT6RzQ,2014/6/20 7:26,4
pxzs-Dy2hXTis-PuNCV37Q,fQt9QVAZM9PM0wFDdROvWw,2014/2/1 9:01,5
lsZlV02ZdqEzR-qILdT7Cw,qVO3l9Q0-KVQE7W9JL9ePw,2011/10/18 19:39,4
ibvH1Y7Rh_tstiWgH0OFTA,uanCi4OGc1mHLGl_AT4JhQ,2009/1/21 1:19,3
fVILhIglx6RNOXQba5t4kQ,szhJLmdLDVFTevm8fu0T4A,2015/4/8 4:15,1
1PvDk9-siiBuDSt73Jgi-Q,0pIhgokp0NeM9h8oQQULOg,2017/6/7 16:22,5
86RJ2VAQoUypqdf7ZEpEXg,m1GXhsLGEE6Y38bBpWHRBg,2015/7/9 19:24,4
qibGLHABNReGeJr2w4_8yQ,u6xb2aUAvX6i1WhsQWqgWg,2009/8/30 17:15,4
yT_QCcnq-QGipWWuzIpvtw,IRzY7yoBqoHaZNNo8WiWQQ,2016/2/12 20:05,4
nBssWrodnyH2iZ6hEI438w,R9gRb3T8t-eIKlOtMPShuA,2018/1/11 3:58,5
D3fOi-5w4intrUTWXzIQew,YNHvFEvp9VDNwX5VhRanYQ,2016/3/15 0:46,2
M4tyqwsqBRXKAasRrFAD7w,upB0RQl-l529IVwgOpwOQQ,2017/7/13 2:02,2
oaaEXgQ3x51cXE3GTXrT1Q,p6EUf6c9GCfG7seS_wfFyA,2008/1/31 7:03,2
iH5YQPtx1qrNG4t2-DjI3Q,_jsxUnZ8Iq8_kZNQcnzyrQ,2019/3/4 10:26,4
clmrlflES5HrXS-gl_YmrQ,cisqOxAgQPjVVr9Yzk8_dw,2016/4/18 14:20,3
7Oe6ikklTjVBbEFw9emLcA,vl2IZrNJEA8npSjqXbdwxw,2011/7/30 3:52,4
1O638BDK_fWuxgTVJwff-A,YNHvFEvp9VDNwX5VhRanYQ,2010/4/8 5:23,4
KxGeqg5ccByhaZfQRI4Nnw,BgTFsq79xmnRkX0gA1za1Q,2014/1/18 18:17,4
mR0N5-ypFf2lFZn8SJ-cUw,AhPmh0NaRDbEYyhd9egzLA,2014/5/12 5:22,5
Thc2zV-K-KLcvJn3fMPdqQ,osu1j_Lg8R9brpuMMn3a3A,2012/12/2 22:51,5
s2o_JsABvrZVm_T03qrBUw,eJCDUkFa7wl-BHYKZzaTMQ,2011/6/9 0:11,4
MaxlLd0HZmCtdZ3yJ9pyJQ,UPIYuRaZvknINOd1w8kqRQ,2011/3/11 19:50,4
